dim reducer,kernel,C,gamma,degree,num iterations,scale time,dim reduce time,fit time
pca_200,rbf,100,0.1,,1000,0.5122462988365442,0.8410746171139181,145.17170017119497
pca_200,rbf,100,1,,1000,0.5126105048693717,0.8178158858790994,160.89870405988768
pca_200,rbf,100,10,,1000,0.5133368552196771,0.8106811791658401,146.93522641807795
pca_200,rbf,100,100,,1000,0.5011062242556363,0.820416561793536,146.48652392905205
pca_200,rbf,100,1000,,1000,0.47569454018957913,0.8141193359624594,146.53359569399618
pca_200,rbf,1000,0.001,,1000,0.513873873045668,0.819831765955314,40.91996625903994
pca_200,rbf,1000,0.01,,1000,0.5008646780624986,0.8135139509104192,131.30019425204955
pca_200,rbf,1000,0.1,,1000,0.4996336498297751,0.845178296091035,145.26311217597686
pca_200,rbf,1000,1,,1000,0.4813469392247498,0.8450829719658941,160.7608783650212
pca_200,rbf,1000,10,,1000,0.5141236819326878,0.8404261081013829,146.80023040017113
pca_200,rbf,1000,100,,1000,0.5137896810192615,0.8450630949810147,146.36769782798365
pca_200,rbf,1000,1000,,1000,0.47373424703255296,0.8426540200598538,146.3471990050748
lda,rbf,0.001,0.001,,1000,0.5131606298964471,4.439113649073988,30.492465034825727
lda,rbf,0.001,0.01,,1000,0.4887401331216097,5.857868219958618,31.45286504784599
lda,rbf,0.001,0.1,,1000,0.47147095086984336,4.360395770054311,30.428326376946643
lda,rbf,0.001,1,,1000,0.47223214991390705,4.406853627180681,30.457788821076974
lda,rbf,0.001,10,,1000,0.47083410411141813,4.397452897159383,37.9039054941386
lda,rbf,0.001,100,,1000,0.47162939398549497,4.400570732774213,35.406175228068605
lda,rbf,0.001,1000,,1000,0.4713036429602653,4.3984350031241775,30.805008572991937
lda,rbf,0.01,0.001,,1000,0.47035650187171996,4.355123177869245,30.325056590139866
lda,rbf,0.01,0.01,,1000,0.47126340703107417,4.378074710257351,29.707843272015452
lda,rbf,0.01,0.1,,1000,0.4721097848378122,4.387511752778664,29.503732424927875
lda,rbf,0.01,1,,1000,0.47293483605608344,4.381472841836512,30.458706294884905
