dim reducer,kernel,C,gamma,degree,num iterations,scale time,dim reduce time,fit time,converged
pca_50,poly,0.001,100,3,1000,0.35833572316914797,0.4391022599302232,11.227979232789949,DID NOT CONVERGE
pca_50,poly,0.001,100,4,1000,0.3571992840152234,0.4207745180465281,13.205813413020223,DID NOT CONVERGE
pca_50,poly,0.001,100,5,1000,0.3572518518194556,0.43683529109694064,17.813688051886857,DID NOT CONVERGE
pca_50,poly,0.001,1000,1,1000,0.3586662739980966,0.42058957600966096,11.432375652948394,DID NOT CONVERGE
pca_50,poly,0.001,1000,2,1000,0.36502445000223815,0.4362899549305439,8.876723858062178,DID NOT CONVERGE
pca_50,poly,0.001,1000,3,1000,0.3575128479860723,0.4402917099650949,11.119470305973664,DID NOT CONVERGE
pca_50,poly,0.001,1000,4,1000,0.3577344329096377,0.42082305904477835,13.194293597014621,DID NOT CONVERGE
pca_50,poly,0.001,1000,5,1000,0.3572458929847926,0.4362318131607026,15.231875831028447,DID NOT CONVERGE
pca_50,poly,0.01,0.001,1,1000,0.3570022229105234,0.4577063568867743,51.072864492191,DID NOT CONVERGE
pca_50,poly,0.01,0.001,2,1000,0.35649133706465364,0.42154451506212354,51.280431704130024,DID NOT CONVERGE
pca_50,poly,0.01,0.001,3,1000,0.3577008838765323,0.4206725109834224,51.32549179601483,DID NOT CONVERGE
pca_50,poly,0.01,0.001,4,1000,0.35745800705626607,0.4202820039354265,51.50568071519956,DID NOT CONVERGE
pca_50,poly,0.01,0.001,5,1000,0.3571302511263639,0.4205794301815331,51.35163274593651,DID NOT CONVERGE
pca_50,poly,0.01,0.01,1,1000,0.35649682907387614,0.4207551311701536,42.06304337386973,DID NOT CONVERGE
pca_50,poly,0.01,0.01,2,1000,0.35725061292760074,0.42130185291171074,40.717161084059626,DID NOT CONVERGE
pca_50,poly,0.01,0.01,3,1000,0.3580852330196649,0.4199599160347134,35.20244222204201,DID NOT CONVERGE
pca_50,poly,0.01,0.01,4,1000,0.3581150369718671,0.42057006899267435,36.062577018048614,DID NOT CONVERGE
pca_50,poly,0.01,0.01,5,1000,0.3578051740769297,0.4201547889970243,34.361946117831394,DID NOT CONVERGE
pca_50,poly,0.01,0.1,1,1000,0.35724246595054865,0.42090912885032594,22.736712626880035,DID NOT CONVERGE
pca_50,poly,0.01,0.1,2,1000,0.35750829707831144,0.4361219459678978,9.73506554798223,DID NOT CONVERGE
pca_50,poly,0.01,0.1,3,1000,0.3576381290331483,0.421755847055465,10.693014570977539,DID NOT CONVERGE
pca_50,poly,0.01,0.1,4,1000,0.35852613393217325,0.42143810098059475,15.904105139896274,DID NOT CONVERGE
pca_50,poly,0.01,0.1,5,1000,0.3573577848728746,0.43578344094567,16.910630878061056,DID NOT CONVERGE
pca_50,poly,0.01,1,1,1000,0.3590425730217248,0.4208611440844834,12.822156982962042,DID NOT CONVERGE
pca_50,poly,0.01,1,2,1000,0.3570093309972435,0.4362710011191666,8.388799906009808,DID NOT CONVERGE
pca_50,poly,0.01,1,3,1000,0.35870289499871433,0.44061120809055865,10.89710570895113,DID NOT CONVERGE
pca_50,poly,0.01,1,4,1000,0.3576257689855993,0.42143637500703335,15.690294683910906,DID NOT CONVERGE
pca_50,poly,0.01,1,5,1000,0.35736622801050544,0.43524116300977767,16.198179616127163,DID NOT CONVERGE
pca_50,poly,0.01,10,1,1000,0.37650588108226657,0.41885735583491623,10.541603715857491,DID NOT CONVERGE
pca_50,poly,0.01,10,2,1000,0.3569436939433217,0.44199015595950186,9.29566804994829,DID NOT CONVERGE
pca_50,poly,0.01,10,3,1000,0.358845089096576,0.44162394595332444,11.00063123414293,DID NOT CONVERGE
pca_50,poly,0.01,10,4,1000,0.3580365739762783,0.4201549969147891,13.367433204082772,DID NOT CONVERGE
pca_50,poly,0.01,10,5,1000,0.3585582780651748,0.43527515698224306,16.362744369078428,DID NOT CONVERGE
pca_50,poly,0.01,100,1,1000,0.3577549019828439,0.4204354730900377,11.423983918037266,DID NOT CONVERGE
pca_50,poly,0.01,100,2,1000,0.35821486986242235,0.4359201891347766,8.656643451889977,DID NOT CONVERGE
pca_50,poly,0.01,100,3,1000,0.3594161521177739,0.439441880909726,12.136604462983087,DID NOT CONVERGE
pca_50,poly,0.01,100,4,1000,0.357476162025705,0.4201210050377995,13.370592806953937,DID NOT CONVERGE
pca_50,poly,0.01,100,5,1000,0.359441775130108,0.4367419150657952,16.020469467854127,DID NOT CONVERGE
pca_50,poly,0.01,1000,1,1000,0.3581445279996842,0.4223307711072266,12.270887655904517,DID NOT CONVERGE
pca_50,poly,0.01,1000,2,1000,0.358355465112254,0.43601271882653236,8.87343197222799,DID NOT CONVERGE
