dim reducer,kernel,C,gamma,degree,num iterations,scale time,dim reduce time,fit time,converged
pca_200,rbf,1,1,,1000,0.3667353449855,0.543802676955238,159.04755433788523,DID NOT CONVERGE
pca_200,rbf,1,10,,1000,0.3681209930218756,0.5451637560036033,147.63695082301274,DID NOT CONVERGE
pca_200,rbf,1,100,,1000,0.3690184270963073,0.546887916047126,147.48044601082802,DID NOT CONVERGE
pca_200,rbf,1,1000,,1000,0.3684012230951339,0.5389803929720074,147.61232652701437,DID NOT CONVERGE
pca_200,rbf,10,0.001,,1000,0.3670889809727669,0.5675894219893962,45.42027991893701,DID NOT CONVERGE
pca_200,rbf,10,0.01,,1000,0.3643371579237282,0.5687451539561152,126.14388598687947,DID NOT CONVERGE
pca_200,rbf,10,0.1,,1000,0.36481853597797453,0.5658887650351971,145.2243032711558,DID NOT CONVERGE
pca_200,rbf,10,1,,1000,0.36819064104929566,0.5677741291001439,158.794911126839,DID NOT CONVERGE
pca_200,rbf,10,10,,1000,0.3682618208695203,0.5657039119396359,147.33003921993077,DID NOT CONVERGE
pca_200,rbf,10,100,,1000,0.3676437570247799,0.5686505129560828,147.13911174517125,DID NOT CONVERGE
pca_200,rbf,10,1000,,1000,0.3675869721919298,0.5652912769000977,147.3320264618378,DID NOT CONVERGE
pca_200,rbf,100,0.001,,1000,0.3680976778268814,0.5393859790638089,41.84632794116624,DID NOT CONVERGE
pca_200,rbf,100,0.01,,1000,0.3651482230052352,0.5664017440285534,126.10474010393955,DID NOT CONVERGE
pca_200,rbf,100,0.1,,1000,0.36454545287415385,0.5727135830093175,145.17323389300145,DID NOT CONVERGE
pca_200,rbf,100,1,,1000,0.36798868398182094,0.5724085262045264,158.78610162297264,DID NOT CONVERGE
pca_200,rbf,100,10,,1000,0.366854480933398,0.5685061430558562,147.1799718181137,DID NOT CONVERGE
pca_200,rbf,100,100,,1000,0.36867439397610724,0.5710520499851555,147.03662709589116,DID NOT CONVERGE
pca_200,rbf,100,1000,,1000,0.3682599849998951,0.5686194899026304,147.18943189899437,DID NOT CONVERGE
pca_200,rbf,1000,0.001,,1000,0.3675249919760972,0.567378357052803,41.6422749471385,DID NOT CONVERGE
pca_200,rbf,1000,0.01,,1000,0.36798255308531225,0.5728308979887515,126.06750959297642,DID NOT CONVERGE
pca_200,rbf,1000,0.1,,1000,0.3643913820851594,0.5670379130169749,145.14127531601116,DID NOT CONVERGE
pca_200,rbf,1000,1,,1000,0.37496733013540506,0.5720576150342822,158.69174725818448,DID NOT CONVERGE
pca_200,rbf,1000,10,,1000,0.37214176706038415,0.5702573428861797,147.2474402198568,DID NOT CONVERGE
pca_200,rbf,1000,100,,1000,0.36802208703011274,0.565699159167707,147.07674483116716,DID NOT CONVERGE
pca_200,rbf,1000,1000,,1000,0.36702639097347856,0.5683504270855337,147.0813897610642,DID NOT CONVERGE
lda,rbf,0.001,0.001,,1000,0.43717955192551017,4.42103394609876,30.75252296193503,DID NOT CONVERGE
lda,rbf,0.001,0.01,,1000,0.36825075605884194,4.412934456020594,30.858804809860885,DID NOT CONVERGE
lda,rbf,0.001,0.1,,1000,0.36798428813926876,4.459857719950378,30.862658689031377,DID NOT CONVERGE
lda,rbf,0.001,1,,1000,0.3674019321333617,4.431668116943911,30.908999502891675,DID NOT CONVERGE
lda,rbf,0.001,10,,1000,0.3678874580655247,4.458385087084025,37.75231070606969,DID NOT CONVERGE
lda,rbf,0.001,100,,1000,0.3695146010722965,4.421731959097087,36.17385555407964,DID NOT CONVERGE
lda,rbf,0.001,1000,,1000,0.3678161329589784,4.397622053977102,31.199511861195788,DID NOT CONVERGE
lda,rbf,0.01,0.001,,1000,0.3671269880142063,4.414405975025147,30.88133511506021,DID NOT CONVERGE
lda,rbf,0.01,0.01,,1000,0.366986446082592,4.455934558995068,23.65799937606789,DID NOT CONVERGE
lda,rbf,0.01,0.1,,1000,0.3668569941073656,4.4323900488670915,29.62621687189676,DID NOT CONVERGE
lda,rbf,0.01,1,,1000,0.3667283081449568,4.440743191866204,30.908143220003694,DID NOT CONVERGE
lda,rbf,0.01,10,,1000,0.36708742403425276,4.434561796952039,37.71766146598384,DID NOT CONVERGE
lda,rbf,0.01,100,,1000,0.3667184920050204,4.455797501839697,36.279907126910985,DID NOT CONVERGE
lda,rbf,0.01,1000,,1000,0.36837945715524256,4.403136658947915,31.18397997505963,DID NOT CONVERGE
